,dataset,split,task_id,model,code,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
60,mbpp,train,60,claude_3_haiku_0_shot_v4_prompt,"def max_sum_of_three_consecutive(arr, n):
    if n < 1:
        return 0

    dp = [0] * n
    dp[0] = arr[0]

    if n >= 2:
        dp[1] = arr[0] + arr[1]

    if n > 2:
        dp[2] = max(dp[1], arr[1] + arr[2], arr[0] + arr[2])

    for i in range(3, n):
        dp[i] = max(dp[i-1], dp[i-2] + arr[i], arr[i] + arr[i-1] + dp[i-3])

    return dp[n-1]",passed,6.148346666681922e-05,True,True,17,12,12,0,0,5,0,5,6,18,15,30,24,45,90.56842503028855,206.32331253245206,5.0,1031.6165626622603,57.31203125901446,0.06877443751081735,59.57976684578364
61,mbpp,train,61,claude_3_haiku_0_shot_v4_prompt,"def sorted_dict(input_dict):
    """"""
    Sorts the values in a dictionary.
    
    Args:
        input_dict (dict): The input dictionary to be sorted.
    
    Returns:
        dict: A new dictionary with the values sorted.
    """"""
    return {key: sorted(values) for key, values in input_dict.items()}",passed,0.0001510785999999579,True,True,11,4,2,0,7,2,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62,mbpp,train,62,claude_3_haiku_0_shot_v4_prompt,"def find_max_val(n, x, y):
    if x == 0:
        return -1 if y != 0 else n

    max_val = -1
    for k in range(n + 1):
        if k % x == y:
            max_val = max(max_val, k)

    return max_val",passed,4.92140999999909e-05,True,True,10,8,8,0,0,2,0,5,5,7,7,12,12,19,31.26112492884004,68.11428751370197,4.285714285714286,291.9183750587227,16.217687503262372,0.022704762504567322,66.79115477227883
63,mbpp,train,63,claude_3_haiku_0_shot_v4_prompt,"def average_Even(n):
    if n % 2 != 0:
        return ""Invalid Input""

    total_sum = 0
    count = 0
    current_even = 2

    while current_even <= n:
        total_sum += current_even
        count += 1
        current_even += 2

    return total_sum // count",passed,2.7983166666663746e-05,True,True,14,11,11,0,0,3,0,3,5,8,7,14,13,21,35.60964047443681,77.70923408096293,4.375,339.97789910421284,18.887661061345156,0.025903078026987644,63.64247444256711
64,mbpp,train,64,claude_3_haiku_0_shot_v4_prompt,"def move_last(num_list):
    if not num_list:
        return num_list

    first_element = num_list[0]
    remaining_elements = num_list[1:]
    return remaining_elements + [first_element]",passed,6.73603333333291e-05,True,True,7,7,6,0,0,1,0,2,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,73.84018086428127
65,mbpp,train,65,claude_3_haiku_0_shot_v4_prompt,"def count_char(string, char):
    return string.count(char)",passed,3.11652333333375e-05,True,True,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
66,mbpp,train,66,claude_3_haiku_0_shot_v4_prompt,"def Check_Vow(input_string, vowel_set):
    vowel_count = 0
    for char in input_string:
        if char.lower() in vowel_set:
            vowel_count += 1
    return vowel_count",passed,4.011106666666671e-05,True,True,6,6,6,0,0,0,0,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,74.28529248621352
67,mbpp,train,67,claude_3_haiku_0_shot_v4_prompt,"def replace(input_string, char_to_replace):
    """"""
    Replaces multiple occurrences of a character with a single occurrence.

    Args:
        input_string (str): The input string to be processed.
        char_to_replace (str): The character to be replaced.

    Returns:
        str: The modified string with multiple occurrences of the character replaced by a single occurrence.
    """"""
    pattern = rf""{char_to_replace}+""
    modified_string = re.sub(pattern, char_to_replace, input_string)
    return modified_string",failed: name 're' is not defined,,False,True,14,5,4,0,8,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
68,mbpp,train,68,claude_3_haiku_0_shot_v4_prompt,"import re

def check_IP(ip_address):
    """"""
    Checks whether the given IP address is valid or not using a regular expression.

    Args:
        ip_address (str): The IP address to be validated.

    Returns:
        str: ""Valid IP address"" if the IP address is valid, ""Invalid IP address"" otherwise.
    """"""
    ip_regex = r'^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$'
    if re.match(ip_regex, ip_address):
        return ""Valid IP address""
    else:
        return ""Invalid IP address""",passed,3.0361699999999676e-05,True,True,17,8,7,0,7,3,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
69,mbpp,train,69,claude_3_haiku_0_shot_v4_prompt,"def decreasing_trend(numbers):
    """"""
    Checks if a sequence of numbers has a decreasing trend.
    
    Args:
        numbers (list): A list of numbers.
    
    Returns:
        bool: True if the numbers have a decreasing trend, False otherwise.
    """"""
    return numbers == sorted(numbers, reverse=True)",failed: ,,False,True,11,3,2,0,7,2,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,65.11035329571214
70,mbpp,train,70,claude_3_haiku_0_shot_v4_prompt,"def set_Right_most_Unset_Bit(n):
    if n == 0:
        return 1
    if n & (n + 1) == 0:
        return n
    return (n | (n + 1)) - 1",failed: ,,False,True,6,6,6,0,0,0,0,3,5,7,7,14,12,21,31.26112492884004,75.28421251514429,5.0,376.42106257572146,20.912281254206746,0.025094737505048096,69.48122236831541
71,mbpp,train,71,claude_3_haiku_0_shot_v4_prompt,"def max_of_three(num1, num2, num3):
    return max(num1, num2, num3)",passed,3.617386666666296e-05,True,True,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
72,mbpp,train,72,claude_3_haiku_0_shot_v4_prompt,"def convert(numbers):
    return int(''.join(map(str, numbers)))",passed,3.987333333460204e-05,True,True,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
73,mbpp,train,73,claude_3_haiku_0_shot_v4_prompt,"from collections import OrderedDict

def remove_duplicate(text):
    words = text.split()
    unique_words = OrderedDict.fromkeys(words)
    return ' '.join(unique_words)",passed,3.6045933333165675e-05,True,True,6,5,5,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
74,mbpp,train,74,claude_3_haiku_0_shot_v4_prompt,"def sum_nums(x, y, m, n):
    total = x + y
    if m <= total <= n:
        return 20
    return total",passed,3.673936666667525e-05,True,True,5,5,5,0,0,0,0,2,2,5,3,5,7,8,13.60964047443681,22.458839376460833,1.0,22.458839376460833,1.2477132986922685,0.007486279792153611,75.02125590631623
75,mbpp,train,75,claude_3_haiku_0_shot_v4_prompt,"import re

def remove_extra_char(text):
    return re.sub(r'[^a-zA-Z0-9]', '', text)",passed,3.63171000000051e-05,True,True,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
76,mbpp,train,76,claude_3_haiku_0_shot_v4_prompt,"def validity_triangle(a, b, c):
    if a + b + c == 180 and all(0 < angle <= 180 for angle in (a, b, c)):
        return True
    return False",passed,3.765223333355531e-05,True,True,4,4,4,0,0,0,0,4,5,10,6,11,15,17,44.82892142331043,66.41714012534482,2.75,182.64713534469826,10.147063074705459,0.02213904670844827,73.56904358502547
77,mbpp,train,77,claude_3_haiku_0_shot_v4_prompt,"def remove_spaces(input_string):
    """"""
    Removes all spaces from the given string.
    
    Args:
        input_string (str): The input string to remove spaces from.
    
    Returns:
        str: The input string with all spaces removed.
    """"""
    return input_string.replace("" "", """")",passed,2.694373333333259e-05,True,True,11,3,2,0,7,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
78,mbpp,train,78,claude_3_haiku_0_shot_v4_prompt,"def access_key(dictionary, index):
    """"""
    Accesses the element of a dictionary key by index.

    Args:
        dictionary (dict): The dictionary to access.
        index (int): The index of the key to access.

    Returns:
        The element of the dictionary key at the specified index.
    """"""
    return list(dictionary.keys())[index]",passed,7.339303333332066e-05,True,True,12,3,2,0,8,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
79,mbpp,train,79,claude_3_haiku_0_shot_v4_prompt,"def increasing_trend(numbers):
    """"""
    Checks if a sequence of numbers has an increasing trend.

    Args:
        numbers (list): A list of numbers.

    Returns:
        bool: True if the numbers have an increasing trend, False otherwise.
    """"""
    return numbers == sorted(numbers)",passed,4.271893333333369e-05,True,True,11,3,2,0,7,2,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,65.11035329571214
80,mbpp,train,80,claude_3_haiku_0_shot_v4_prompt,"def smallest_divisor(n):
    if n <= 1:
        return n

    if n % 2 == 0:
        return 2

    i = 3
    while i * i <= n:
        if n % i == 0:
            return i
        i += 2

    return n",failed: name 'smallest_Divisor' is not defined,,False,True,14,11,11,0,0,3,0,5,5,8,8,16,13,24,35.60964047443681,88.81055323538621,5.0,444.0527661769311,24.669598120940616,0.029603517745128736,62.96740821938142
81,mbpp,train,81,claude_3_haiku_0_shot_v4_prompt,"def mul_list(nums1, nums2):
    """"""
    Multiply two lists element-wise using map and lambda.

    Args:
        nums1 (list): The first list of numbers.
        nums2 (list): The second list of numbers.

    Returns:
        list: The element-wise product of the two input lists.
    """"""
    return list(map(lambda x, y: x * y, nums1, nums2))",passed,5.932506666681547e-05,True,True,12,4,2,0,8,2,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,57.34598606873373
82,mbpp,train,82,claude_3_haiku_0_shot_v4_prompt,"def sum_Square(n):
    """"""
    Checks whether the given number can be represented by the sum of two squares.

    Args:
        n (int): The number to be checked.

    Returns:
        bool: True if the number can be represented by the sum of two squares, False otherwise.
    """"""
    for i in range(1, int(n ** 0.5) + 1):
        for j in range(1, int(n ** 0.5) + 1):
            if i ** 2 + j ** 2 == n:
                return True
    return False",passed,3.421160000319408e-05,True,True,15,7,6,0,7,2,0,4,3,11,8,16,14,24,42.808635307173745,91.37651812938249,2.1818181818181817,199.36694864592542,11.075941591440301,0.03045883937646083,90.2648841484608
83,mbpp,train,83,claude_3_haiku_0_shot_v4_prompt,"def count_Char(string, char):
    count = string.count(char)
    repetitions = 10 // len(string)
    total_count = count * repetitions
    remaining_chars = 10 % len(string)
    total_count += string[:remaining_chars].count(char)
    return total_count",passed,3.191753333333658e-05,True,True,7,8,7,0,0,0,0,1,4,7,4,8,11,12,27.651484454403228,41.51317942364757,2.2857142857142856,94.88726725405158,5.27151484744731,0.01383772647454919,68.83496495184868
84,mbpp,train,84,claude_3_haiku_0_shot_v4_prompt,"def sum_of_primes(n):
    """"""
    Calculates the sum of all prime numbers between 1 and n.
    
    Args:
        n (int): The upper limit for the range of prime numbers.
    
    Returns:
        int: The sum of all prime numbers between 1 and n.
    """"""
    # Create a boolean list ""is_prime[0..n]"" and initialize all entries it as True.
    is_prime = [True] * (n + 1)
    is_prime[0] = is_prime[1] = False

    # Use the Sieve of Eratosthenes to mark non-prime numbers.
    for i in range(2, int(n ** 0.5) + 1):
        if is_prime[i]:
            for j in range(i * i, n + 1, i):
                is_prime[j] = False

    # Calculate the sum of all prime numbers.
    return sum(i for i in range(n + 1) if is_prime[i])",failed: name 'sum_Of_Primes' is not defined,,False,True,22,9,8,3,7,4,3,6,3,7,7,14,10,21,24.406371956566698,69.76048999263462,3.0,209.28146997790384,11.62674833210577,0.02325349666421154,86.94497342320194
85,mbpp,train,85,claude_3_haiku_0_shot_v4_prompt,"from collections import Counter

def freq_element(test_tup):
    return str(dict(Counter(test_tup)))",passed,7.356440000118406e-05,True,True,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
86,mbpp,train,86,claude_3_haiku_0_shot_v4_prompt,"def recur_gcd(a, b):
    if b == 0:
        return a
    return recur_gcd(b, a % b)",passed,3.0192000000302718e-05,True,True,4,4,4,0,0,0,0,2,2,3,2,4,5,6,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.004643856189774725,78.58737599248319
87,mbpp,train,87,claude_3_haiku_0_shot_v4_prompt,"import cmath

def len_complex(real, imaginary):
    complex_number = complex(real, imaginary)
    length = abs(complex_number)
    return length",passed,3.716893333323886e-05,True,True,6,5,5,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
88,mbpp,train,88,claude_3_haiku_0_shot_v4_prompt,"def min_jumps(arr, n):
    if n == 0 or arr[0] == 0:
        return float('inf')

    jumps = [float('inf')] * n
    jumps[0] = 0

    for i in range(1, n):
        for j in range(i):
            if i <= j + arr[j] and jumps[j] != float('inf'):
                jumps[i] = min(jumps[i], jumps[j] + 1)
                break

    return jumps[n - 1]",passed,8.574143333333062e-05,True,True,14,11,11,0,0,3,0,7,8,16,10,20,24,30,88.0,137.5488750216347,5.0,687.7443751081735,38.20802083934297,0.04584962500721157,61.36807261735934
89,mbpp,train,89,claude_3_haiku_0_shot_v4_prompt,"def mul_consecutive_nums(numbers):
    """"""
    Multiply consecutive numbers in a given list.

    Args:
        numbers (list): A list of numbers.

    Returns:
        list: A list of products of consecutive numbers.
    """"""
    products = []
    for i in range(len(numbers) - 1):
        products.append(numbers[i] * numbers[i + 1])
    return products",passed,9.032993333330334e-05,True,True,14,6,5,0,7,2,0,2,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,2.7,0.009,91.34340748521474
90,mbpp,train,90,claude_3_haiku_0_shot_v4_prompt,"def group_element(test_list):
    """"""
    Groups the first elements based on the second elements in the given list of tuples.
    
    Args:
        test_list (list): A list of tuples, where each tuple contains two elements.
    
    Returns:
        dict: A dictionary where the keys are the second elements from the input list,
              and the values are lists of the corresponding first elements.
    """"""
    result = {}
    for second_element, group in groupby(sorted(test_list, key=lambda x: x[1]), key=lambda x: x[1]):
        result[second_element] = [item[0] for item in group]
    return result",failed: name 'groupby' is not defined,,False,True,15,6,5,0,8,2,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
91,mbpp,train,91,claude_3_haiku_0_shot_v4_prompt,"def last_Two_Digits(n):
    if n < 10:
        factorial = 1
        for i in range(1, n + 1):
            factorial = (factorial * i) % 100
        return factorial
    else:
        return",passed,2.700316666666887e-05,True,True,8,8,8,0,0,0,0,3,4,7,4,8,11,12,27.651484454403228,41.51317942364757,2.2857142857142856,94.88726725405158,5.27151484744731,0.01383772647454919,68.56595910389547
92,mbpp,train,92,claude_3_haiku_0_shot_v4_prompt,"import re

def remove_multiple_spaces(text):
    return re.sub(r'\s+', ' ', text)",passed,3.204566666667278e-05,True,True,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
93,mbpp,train,93,claude_3_haiku_0_shot_v4_prompt,"def extract_unique(test_dict):
    unique_values = set()
    for values in test_dict.values():
        unique_values.update(values)
    return sorted(unique_values)",passed,0.00017445213333333598,True,True,5,5,5,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
94,mbpp,train,94,claude_3_haiku_0_shot_v4_prompt,"def check_greater(test_tup1, test_tup2):
    if len(test_tup1) != len(test_tup2):
        return False
    
    for i, (x, y) in enumerate(zip(test_tup1, test_tup2)):
        if x >= y:
            return False
    
    return True",passed,5.975183333333245e-05,True,True,9,7,7,0,0,2,0,4,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,72.69041470071554
95,mbpp,train,95,claude_3_haiku_0_shot_v4_prompt,"def zip_list(list1, list2):
    """"""
    Zips two given lists of lists.

    Args:
        list1 (list): The first list of lists.
        list2 (list): The second list of lists.

    Returns:
        list: The zipped list of lists.
    """"""
    return [a + b for a, b in zip(list1, list2)]",passed,0.00015635803333333698,True,True,12,3,2,0,8,2,0,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,59.93689225219502
96,mbpp,train,96,claude_3_haiku_0_shot_v4_prompt,"def count_even(array_nums):
    return sum(1 for num in array_nums if num % 2 == 0)",passed,5.4238266666669274e-05,True,True,2,2,2,0,0,0,0,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,84.69319837885878
97,mbpp,train,97,claude_3_haiku_0_shot_v4_prompt,"def sort_dict_item(test_dict):
    """"""
    Sort a dictionary by the product of its tuple keys.
    
    Args:
        test_dict (dict): A dictionary with tuple keys.
    
    Returns:
        dict: The sorted dictionary.
    """"""
    return dict(sorted(test_dict.items(), key=lambda x: x[0][0] * x[0][1]))",passed,0.00015710023333332935,True,True,11,4,2,0,7,2,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,62.384944188274225
98,mbpp,train,98,claude_3_haiku_0_shot_v4_prompt,"def min_Swaps(str1, str2):
    if len(str1) != len(str2):
        return ""Not Possible""

    diff_count = 0
    for i in range(len(str1)):
        if str1[i] != str2[i]:
            diff_count += 1

    if diff_count % 2 != 0:
        return ""Not Possible""

    return diff_count // 2",passed,3.52153000001465e-05,True,True,13,10,10,0,0,3,0,5,4,9,6,12,13,18,36.52932501298081,66.60791492653966,2.6666666666666665,177.62110647077242,9.867839248376246,0.022202638308846556,64.74516944135763
99,mbpp,train,99,claude_3_haiku_0_shot_v4_prompt,"def count_range_in_list(lst, min_val, max_val):
    return sum(1 for x in lst if min_val <= x <= max_val)",passed,6.847853333245743e-05,True,True,2,2,2,0,0,0,0,3,1,3,2,3,4,5,4.754887502163469,10.0,0.5,5.0,0.2777777777777778,0.0033333333333333335,86.0278205797426
100,mbpp,train,100,claude_3_haiku_0_shot_v4_prompt,"def equilibrium_index(arr):
    total_sum = sum(arr)
    left_sum = 0
    for i, num in enumerate(arr):
        total_sum -= num
        if left_sum == total_sum:
            return i
        left_sum += num
    return -1",passed,5.0425433333363874e-05,True,True,9,9,9,0,0,0,0,3,4,4,4,7,8,11,16.0,33.0,3.5,115.5,6.416666666666667,0.011,68.14802486989915
101,mbpp,train,101,claude_3_haiku_0_shot_v4_prompt,"def removals(arr, n, k):
    arr.sort()
    min_removals = n - 1

    for i in range(n):
        left = i + 1
        right = n - 1

        while left <= right:
            mid = (left + right) // 2
            if arr[mid] - arr[i] <= k:
                min_removals = min(min_removals, n - (mid - i + 1))
                left = mid + 1
            else:
                right = mid - 1

    return min_removals",passed,6.83662333332317e-05,True,True,17,14,14,0,0,3,0,4,4,14,13,26,18,39,61.30296890880645,162.62707505625016,3.7142857142857144,604.0434216375006,33.55796786875003,0.05420902501875005,58.97759113354696
102,mbpp,train,102,claude_3_haiku_0_shot_v4_prompt,"def is_key_present(dictionary, key):
    return key in dictionary",passed,7.491849999989124e-05,True,True,2,2,2,0,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,88.5574946685516
103,mbpp,train,103,claude_3_haiku_0_shot_v4_prompt,"def harmonic_sum(n):
    if n < 2:
        return 1
    return 1 / n + harmonic_sum(n - 1)",passed,3.1284533330714716e-05,True,True,4,4,4,0,0,0,0,2,4,5,4,8,9,12,19.60964047443681,38.03910001730775,3.2,121.72512005538482,6.762506669743601,0.012679700005769252,75.5328862815304
104,mbpp,train,104,claude_3_haiku_0_shot_v4_prompt,"def sort_sublists(lst):
    """"""
    Sorts a list of lists by length and value.
    
    Args:
        lst (list): A list of lists.
        
    Returns:
        list: The sorted list of lists.
    """"""
    return sorted(lst, key=lambda x: (len(x), x))",passed,0.00014368743333340224,True,True,11,4,2,0,7,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105,mbpp,train,105,claude_3_haiku_0_shot_v4_prompt,"def is_subset(arr1, arr2):
    """"""
    Determines if the elements in `arr2` are a subset of the elements in `arr1`.

    Args:
        arr1 (list): The first array.
        arr2 (list): The second array.

    Returns:
        bool: True if `arr2` is a subset of `arr1`, False otherwise.
    """"""
    return set(arr2).issubset(set(arr1))",failed: is_subset() takes 2 positional arguments but 4 were given,,False,True,12,3,2,0,8,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
106,mbpp,train,106,claude_3_haiku_0_shot_v4_prompt,"def count_Set_Bits(n):
    total_set_bits = 0
    for i in range(1, n + 1):
        total_set_bits += bin(i).count('1')
    return total_set_bits",passed,3.5190333333331064e-05,True,True,5,5,5,0,0,0,0,2,1,4,2,4,5,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725,76.47338445371699
107,mbpp,train,107,claude_3_haiku_0_shot_v4_prompt,"def convert_to_list(input_string):
    return input_string.split()",failed: name 'Convert' is not defined,,False,True,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
108,mbpp,train,108,claude_3_haiku_0_shot_v4_prompt,"from collections import defaultdict

def get_unique(test_list):
    result = defaultdict(set)
    for item in test_list:
        key, value = item
        result[value].add(key)
    return str({k: len(v) for k, v in result.items()})",passed,0.00014858009999964376,True,True,8,8,7,0,0,1,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
109,mbpp,train,109,claude_3_haiku_0_shot_v4_prompt,"def front_and_rear(record):
    """"""
    Accesses the initial and last data of the given tuple record.

    Args:
        record (tuple): The input tuple record.

    Returns:
        tuple: A tuple containing the first and last elements of the input record.
    """"""
    return (record[0], record[-1])",passed,5.168670000000504e-05,True,True,11,3,2,0,7,2,0,1,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,67.7438822154747
110,mbpp,train,110,claude_3_haiku_0_shot_v4_prompt,"def product_Equal(num):
    if num < 10:
        return False

    odd_product = 1
    even_product = 1

    while num > 0:
        odd_digit = num % 10
        odd_product *= odd_digit
        num //= 10

        if num == 0:
            break

        even_digit = num % 10
        even_product *= even_digit
        num //= 10

    return odd_product == even_product",passed,2.669640000002952e-05,True,True,20,15,15,0,0,5,0,4,6,7,10,20,13,30,35.161259458730164,111.01319154423277,8.571428571428571,951.5416418077094,52.86342454487274,0.03700439718141092,59.48503611098606
111,mbpp,train,111,claude_3_haiku_0_shot_v4_prompt,"def remove_duplicate(lst):
    """"""
    Removes duplicates from a list of lists.
    
    Args:
        lst (list): A list of lists.
        
    Returns:
        list: A list with duplicates removed.
    """"""
    return list(dict.fromkeys(map(tuple, lst)).keys())",failed: ,,False,True,11,3,2,0,7,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
112,mbpp,train,112,claude_3_haiku_0_shot_v4_prompt,"def check_valid(test_tup):
    return all(test_tup)",passed,4.529846666666189e-05,True,True,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
113,mbpp,train,113,claude_3_haiku_0_shot_v4_prompt,"def count_Fac(n):
    factors = {}
    count = 0

    for i in range(2, int(n ** 0.5) + 1):
        while n % i == 0:
            factors[i] = factors.get(i, 0) + 1
            n //= i

    if n > 1:
        factors[n] = factors.get(n, 0) + 1

    for power in factors.values():
        count += power

    return count",failed: ,,False,True,16,12,12,0,0,4,0,5,6,11,9,18,17,27,53.563522809337215,110.36149671375918,4.909090909090909,541.7746202311814,30.098590012843413,0.03678716557125306,61.48242892067741
114,mbpp,train,114,claude_3_haiku_0_shot_v4_prompt,"def str_to_tuple(input_str):
    """"""
    Converts a string of comma-separated integers into a tuple.
    
    Args:
        input_str (str): A string of comma-separated integers.
        
    Returns:
        tuple: A tuple of integers.
    """"""
    return tuple(int(num) for num in input_str.split(', '))",passed,5.186979999992995e-05,True,True,11,3,2,0,7,2,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
115,mbpp,train,115,claude_3_haiku_0_shot_v4_prompt,"def rombus_perimeter(side_length):
    """"""
    Calculates the perimeter of a rombus given its side length.
    
    Args:
        side_length (float): The length of one side of the rombus.
    
    Returns:
        float: The perimeter of the rombus.
    """"""
    return 4 * side_length",passed,2.706203333294373e-05,True,True,11,3,2,0,7,2,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,65.11035329571214
116,mbpp,train,116,claude_3_haiku_0_shot_v4_prompt,"import math

def sd_calc(data):
    if len(data) <= 1:
        return 0.0

    mean = sum(data) / len(data)
    variances = [(x - mean) ** 2 for x in data]
    standard_deviation = math.sqrt(sum(variances) / (len(data) - 1))

    return standard_deviation",passed,5.8647100000068043e-05,True,True,11,8,8,0,0,3,0,3,4,11,6,12,15,18,46.053747805010275,70.32403072095333,2.1818181818181817,153.43424884571635,8.52412493587313,0.02344134357365111,66.96307394933025
117,mbpp,train,117,claude_3_haiku_0_shot_v4_prompt,"def alternate_elements(lst):
    return lst[::2]",passed,8.433556666666379e-05,True,True,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
118,mbpp,train,118,claude_3_haiku_0_shot_v4_prompt,"import re

def text_match(text):
    pattern = r'ab*'
    if re.fullmatch(pattern, text):
        return 'Found a match!'
    else:
        return 'Not matched!'",failed: ,,False,True,8,7,7,0,0,1,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
119,mbpp,train,119,claude_3_haiku_0_shot_v4_prompt,"def add_dict_to_tuple(test_tup, test_dict):
    return test_tup + (test_dict,)",passed,0.00010622383333333355,True,True,2,2,2,0,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,88.5574946685516
120,mbpp,train,120,claude_3_haiku_0_shot_v4_prompt,"M = 100

def max_average_of_path(cost_matrix, n):
    """"""
    Find the path with the maximum average over all existing paths for the given square matrix of size n*n.
    
    Args:
        cost_matrix (list[list[int]]): A square matrix of size n*n representing the cost of each cell.
        n (int): The size of the square matrix.
    
    Returns:
        float: The maximum average of all existing paths.
    """"""
    dp = [[0] * (n + 1) for _ in range(n + 1)]
    dp[0][0] = cost_matrix[0][0]

    for i in range(1, n):
        dp[i][0] = dp[i - 1][0] + cost_matrix[i][0]
        dp[0][i] = dp[0][i - 1] + cost_matrix[0][i]

    for i in range(1, n):
        for j in range(1, n):
            dp[i][j] = max(dp[i - 1][j], dp[i][j - 1]) + cost_matrix[i][j]

    return dp[n - 1][n - 1] / (2 * n - 1)",failed: name 'maxAverageOfPath' is not defined,,False,True,25,12,11,0,8,6,0,5,4,16,15,30,20,45,72.0,194.4867642699313,3.75,729.3253660122424,40.51807588956902,0.06482892142331044,88.43776480689795
121,mbpp,train,121,claude_3_haiku_0_shot_v4_prompt,"def filter_data(students, height_threshold, width_threshold):
    """"""
    Filters a dictionary of student data based on height and width thresholds.

    Args:
        students (dict): A dictionary where the keys are student names and the values are tuples of (height, width).
        height_threshold (int): The minimum height threshold.
        width_threshold (int): The minimum width threshold.

    Returns:
        dict: A new dictionary containing only the students who meet the height and width thresholds.
    """"""
    return {student: (height, width) for student, (height, width) in students.items() if height >= height_threshold and width >= width_threshold}",passed,0.0001471706000000239,True,True,13,4,2,0,9,2,0,4,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,48.521955289944394
