,dataset,split,task_id,model,code,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
39,openai_humaneval,test,39,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
    import math

    def is_prime(p):
        if p < 2:
            return False
        for k in range(2, int(math.sqrt(p)) + 1):
            if p % k == 0:
                return False
        return True

    fibonacci_numbers = [0, 1]
    while True:
        next_number = fibonacci_numbers[-1] + fibonacci_numbers[-2]
        fibonacci_numbers.append(next_number)
        if is_prime(next_number):
            n -= 1
        if n == 0:
            return next_number",passed,0.0017831050666666645,True,True,32.0,18.0,17.0,0.0,13.0,2.0,0.0,4.0,6.0,13.0,9.0,16.0,19.0,25.0,63.61549134016113,106.19818783608963,3.6923076923076925,392.11638585633096,21.784243658685053,0.03539939594536321,86.28606716781128
40,openai_humaneval,test,40,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
    l.sort()
    for i in range(len(l) - 2):
        if i > 0 and l[i] == l[i - 1]:
            continue
        left, right = i + 1, len(l) - 1
        while left < right:
            total = l[i] + l[left] + l[right]
            if total < 0:
                left += 1
            elif total > 0:
                right -= 1
            else:
                return True
    return False",passed,0.00014458966666666128,True,True,31.0,16.0,15.0,0.0,15.0,1.0,0.0,7.0,6.0,17.0,14.0,28.0,23.0,42.0,84.99664330558272,189.98960215439456,4.9411764705882355,938.7721518217144,52.15400843453969,0.06332986738479819,82.47846493786325
41,openai_humaneval,test,41,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
    return n * (n - 1)",failed: ,,False,True,13.0,3.0,2.0,0.0,10.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,6.0,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.004643856189774725,52.29890245994939
42,openai_humaneval,test,42,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def incr_list(numbers: list) -> list:
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
    return [num + 1 for num in numbers]",passed,0.00012632423333333402,True,True,8.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,71.9331936183837
43,openai_humaneval,test,43,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
    seen = set()
    for num in l:
        if -num in seen:
            return True
        seen.add(num)
    return False",passed,0.00011471936666869927,True,True,22.0,8.0,7.0,0.0,15.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,75.60345168368548
44,openai_humaneval,test,44,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    if not isinstance(base, int) or base < 2 or base > 9:
        raise ValueError(""Base must be an integer between 2 and 9"")
    if not isinstance(x, int):
        raise ValueError(""Input must be an integer"")
    return ''.join(str(x % base) for x in reversed(range(x + 1)))",failed: ,,False,True,16.0,7.0,6.0,0.0,10.0,0.0,0.0,6.0,6.0,10.0,7.0,13.0,16.0,20.0,48.72905595320056,80.0,3.9,312.0,17.333333333333332,0.02666666666666667,80.58487053965185
45,openai_humaneval,test,45,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def triangle_area(a, h):
    """"""
    Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
    return 0.5 * a * h",passed,5.04854000000036e-05,True,True,7.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725,77.52200017156707
46,openai_humaneval,test,46,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
    results = [0, 0, 2, 0]
    if n < 4:
        return results[n]

    for _ in range(4, n + 1):
        results.append(sum(results[-4:]))
        results.pop(0)

    return results[-1]",passed,6.17299666676748e-05,True,True,24.0,10.0,8.0,0.0,14.0,2.0,0.0,3.0,3.0,3.0,4.0,6.0,6.0,10.0,9.509775004326938,25.84962500721156,3.0,77.54887502163469,4.308270834535261,0.00861654166907052,79.29220685675755
47,openai_humaneval,test,47,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
    sorted_list = sorted(l)
    n = len(sorted_list)
    if n % 2 == 1:
        return sorted_list[n // 2]
    else:
        return (sorted_list[n // 2 - 1] + sorted_list[n // 2]) / 2.0",passed,9.489490000002358e-05,True,True,13.0,8.0,7.0,0.0,6.0,0.0,0.0,2.0,6.0,8.0,8.0,16.0,14.0,24.0,39.50977500432694,91.37651812938249,6.0,548.259108776295,30.45883937646083,0.03045883937646083,93.79249583583558
48,openai_humaneval,test,48,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def is_palindrome(text: str) -> bool:
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
    return text == text[::-1]",passed,6.862776666688812e-05,True,True,13.0,4.0,2.0,0.0,11.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,50.35217716849601
49,openai_humaneval,test,49,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def modp(n: int, p: int) -> int:
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    result = 1
    for _ in range(n):
        result = (2 * result) % p
    return result",passed,0.00015756460000000417,True,True,17.0,6.0,5.0,0.0,12.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,72.41966851140586
50,openai_humaneval,test,50,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join(chr((ord(ch) - ord(""a"") + 5) % 26 + ord(""a"")) for ch in s)

def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
    return """".join(chr((ord(ch) - ord(""a"") - 5) % 26 + ord(""a"")) for ch in s)",passed,0.0016373386333333295,True,True,11.0,6.0,4.0,0.0,6.0,1.0,0.0,2.0,3.0,16.0,8.0,16.0,19.0,24.0,68.75488750216347,101.95026032264605,1.5,152.92539048396907,8.49585502688717,0.03398342010754868,85.16136508223657
51,openai_humaneval,test,51,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
    return """".join([char for char in text if char.lower() not in 'aeiou'])",passed,7.963856666666953e-05,True,True,17.0,3.0,2.0,0.0,15.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,67.73115796691512
52,openai_humaneval,test,52,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def below_threshold(numbers: list, threshold: int) -> bool:
    """"""Return True if all numbers in the list are below the threshold.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
    return all(e < threshold for e in numbers)",passed,0.00010197343333332813,True,True,8.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,71.9331936183837
53,openai_humaneval,test,53,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def add(x: int, y: int) -> int:
    """"""
    Add two numbers x and y

    Args:
        x (int): The first number
        y (int): The second number

    Returns:
        int: The sum of x and y

    Examples:
        >>> add(2, 3)
        5
        >>> add(5, 7)
        12
    """"""
    return x + y",passed,0.00022611963333266278,True,True,18.0,3.0,2.0,0.0,13.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,60.10550539847652
54,openai_humaneval,test,54,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    True
    >>> same_chars('abcd', 'dddddddabc')
    True
    >>> same_chars('dddddddabc', 'abcd')
    True
    >>> same_chars('eabcd', 'dddddddabc')
    False
    >>> same_chars('abcd', 'dddddddabce')
    False
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
    return sorted(s0) == sorted(s1)",failed: ,,False,True,17.0,3.0,2.0,0.0,15.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,68.00016381486833
55,openai_humaneval,test,55,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    55
    >>> fib(1)
    1
    >>> fib(8)
    21
    """"""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fib(n - 1) + fib(n - 2)",passed,0.00012378446666666914,True,True,15.0,8.0,7.0,0.0,8.0,0.0,0.0,3.0,3.0,6.0,5.0,10.0,9.0,15.0,20.264662506490406,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156,91.53009100920066
56,openai_humaneval,test,56,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def correct_bracketing(brackets: str):
    """"""brackets is a string of ""<"" and "">"". 
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""<"")
    False
    >>> correct_bracketing(""<>"")
    True
    >>> correct_bracketing(""<<><>>"")
    True
    >>> correct_bracketing(""><<>"")
    False
    """"""
    stack = []
    for b in brackets:
        if b == ""<"":
            stack.append(b)
        elif stack and stack[-1] == ""<"":
            stack.pop()
    return not stack",failed: ,,False,True,20.0,9.0,8.0,0.0,11.0,1.0,0.0,5.0,4.0,6.0,5.0,8.0,10.0,13.0,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,6.397787442005291,0.014395021744511906,86.1618365547702
57,openai_humaneval,test,57,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def monotonic(l: list):
    """"""Return True is list elements are monotonically increasing or decreasing.
    >>> monotonic([1, 2, 4, 20])
    True
    >>> monotonic([1, 20, 4, 10])
    False
    >>> monotonic([4, 1, 0, -10])
    True
    """"""
    return l == sorted(l) or l == sorted(l, reverse=True)",passed,0.00015786226667084216,True,True,10.0,3.0,2.0,0.0,8.0,0.0,0.0,2.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.008422064766172813,54.8576348179995
58,openai_humaneval,test,58,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def common(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common([5, 3, 2, 8], [3, 2])
    [2, 3]

    """"""
    return sorted(set(e for e in l1 if e in l2))",passed,0.00012975203333334128,True,True,9.0,3.0,2.0,0.0,6.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,71.7986906944071
59,openai_humaneval,test,59,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def largest_prime_factor(n: int):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor(13195)
    29
    >>> largest_prime_factor(2048)
    2
    """"""
    def is_prime(k):
        if k < 2:
            return False
        for i in range(2, int(k**0.5) + 1):
            if k % i == 0:
                return False
        return True
    largest = 1
    for j in range(2, n + 1):
        if n % j == 0:
            if is_prime(j):
                largest = max(largest, j)
    return largest",passed,0.0009016577333265256,True,True,20.0,15.0,14.0,0.0,6.0,0.0,0.0,4.0,5.0,13.0,8.0,16.0,18.0,24.0,59.715356810271004,100.07820003461549,3.076923076923077,307.9329231834323,17.107384621301794,0.0333594000115385,88.37127838899512
60,openai_humaneval,test,60,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def sum_to_n(n: int) -> int:
    """"""
    sum_to_n is a function that sums numbers from 1 to n.
    >>> sum_to_n(30)
    465
    >>> sum_to_n(100)
    5050
    >>> sum_to_n(5)
    15
    >>> sum_to_n(10)
    55
    >>> sum_to_n(1)
    1
    """"""
    return sum(range(1, n + 1))",passed,6.656433333394792e-05,True,True,15.0,3.0,2.0,0.0,13.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,60.10550539847652
61,openai_humaneval,test,61,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def correct_bracketing(brackets: str):
    """"""brackets is a string of ""("" and "")"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""("")
    False
    >>> correct_bracketing(""()"")
    True
    >>> correct_bracketing(""(()())"")
    True
    >>> correct_bracketing("")(()"")
    False
    """"""
    stack = []
    for b in brackets:
        if b == ""("":
            stack.append(b)
        elif stack and stack[-1] == ""("":
            stack.pop()
    return not stack",failed: ,,False,True,20.0,9.0,8.0,0.0,11.0,1.0,0.0,5.0,4.0,6.0,5.0,8.0,10.0,13.0,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,6.397787442005291,0.014395021744511906,86.1618365547702
62,openai_humaneval,test,62,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def derivative(xs: list):
    """""" xs represent coefficients of a polynomial.
    xs[0] + xs[1] * x + xs[2] * x^2 +....
     Return derivative of this polynomial in the same form.
    >>> derivative([3, 1, 2, 4, 5])
    [1, 4, 12, 20]
    >>> derivative([1, 2, 3])
    [2, 6]
    """"""
    return [i * x for i, x in enumerate(xs[1:])]",failed: ,,False,True,10.0,4.0,2.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,57.21148314475711
63,openai_humaneval,test,63,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def fibfib(n: int):
    """"""The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fibfib(0) == 0
    fibfib(1) == 0
    fibfib(2) == 1
    fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
    Please write a function to efficiently compute the n-th element of the fibfib number sequence.
    >>> fibfib(1)
    0
    >>> fibfib(5)
    4
    >>> fibfib(8)
    24
    """"""
    if n <= 2:
        return 0
    a, b, c = 0, 0, 1
    for _ in range(3, n + 1):
        a, b, c = b, c, b + c
    return c",failed: ,,False,True,20.0,8.0,7.0,0.0,13.0,0.0,0.0,3.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.008422064766172813,79.21339112545836
64,openai_humaneval,test,64,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def vowels_count(s):
    """"""
    Write a function vowels_count which takes a string representing
    a word as input and returns the number of vowels in the string.
    Vowels in this case are 'a', 'e', 'i', 'o', 'u'. Here, 'y' is also a
    vowel, but only when it is at the end of the given word.

    Example:
    >>> vowels_count(""abcde"")
    2
    >>> vowels_count(""ACEDY"")
    3
    """"""
    vowels = ""aeiouAEIOUY""
    return sum(1 for c in s if c in vowels)",failed: Test 3,,False,True,15.0,4.0,3.0,0.0,11.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,60.221302689602105
65,openai_humaneval,test,65,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def circular_shift(x, shift):
    """"""Circular shift the digits of the integer x, shift the digits right by shift
    and return the result as a string.
    If shift > number of digits, return digits reversed.
    >>> circular_shift(12, 1)
    ""21""
    >>> circular_shift(12, 2)
    ""12""
    """"""
    s = str(x)
    shift = len(s) - shift % len(s)
    return s[shift:] + s[:shift]",failed: ,,False,True,12.0,6.0,4.0,0.0,8.0,0.0,0.0,1.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938,78.83147853042718
66,openai_humaneval,test,66,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def digitSum(s):
    """"""Task
    Write a function that takes a string as input and returns the sum of the upper characters only'
    ASCII codes.

    Examples:
        digitSum("""") => 0
        digitSum(""abAB"") => 131
        digitSum(""abcCd"") => 67
        digitSum(""helloE"") => 69
        digitSum(""woArBld"") => 131
        digitSum(""aAaaaXa"") => 153
    """"""
    if not s:
        return 0
    return sum(ord(char) for char in s if char.isupper())",passed,0.000104470533333334,True,True,16.0,5.0,4.0,0.0,11.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,73.61798127912475
67,openai_humaneval,test,67,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def fruit_distribution(s, n):
    """"""
    In this task, you will be given a string that represents a number of apples and oranges 
    that are distributed in a basket of fruit this basket contains 
    apples, oranges, and mango fruits. Given the string that represents the total number of 
    the oranges and apples and an integer that represent the total number of the fruits 
    in the basket return the number of the mango fruits in the basket.
    for examble:
    fruit_distribution(""5 apples and 6 oranges"", 19) ->19 - 5 - 6 = 8
    fruit_distribution(""0 apples and 1 oranges"",3) -> 3 - 0 - 1 = 2
    fruit_distribution(""2 apples and 3 oranges"", 100) -> 100 - 2 - 3 = 95
    fruit_distribution(""100 apples and 1 oranges"",120) -> 120 - 100 - 1 = 19
    """"""
    numbers = [int(i) for i in s.split() if i.isdigit()]
    return n - sum(numbers)",passed,8.466939999986304e-05,True,True,15.0,4.0,3.0,0.0,12.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,57.07698022078051
68,openai_humaneval,test,68,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def pluck(arr):
    """"""
    ""Given an array representing a branch of a tree that has non-negative integer nodes
    your task is to pluck one of the nodes and return it.
    The plucked node should be the node with the smallest even value.
    If multiple nodes with the same smallest even value are found return the node that has smallest index.

    The plucked node should be returned in a list, [ smalest_value, its index ],
    If there are no even values or the given array is empty, return [].

    Example 1:
        Input: [4,2,3]
        Output: [2, 1]
        Explanation: 2 has the smallest even value, and 2 has the smallest index.

    Example 2:
        Input: [1,2,3]
        Output: [2, 1]
        Explanation: 2 has the smallest even value, and 2 has the smallest index. 

    Example 3:
        Input: []
        Output: []
    
    Example 4:
        Input: [5, 0, 3, 0, 4, 2]
        Output: [0, 1]
        Explanation: 0 is the smallest value, but  there are two zeros,
                     so we will choose the first zero, which has the smallest index.

    Constraints:
        * 1 <= nodes.length <= 10000
        * 0 <= node.value
    """"""
    if not arr:
        return []
    evens = [x for x in arr if x % 2 == 0]
    if not evens:
        return []
    return [min(evens), arr.index(min(evens))]",passed,0.00018047473333808738,True,True,40.0,8.0,7.0,0.0,27.0,6.0,0.0,5.0,3.0,6.0,4.0,6.0,9.0,10.0,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.010566416671474375,45.71492142314935
69,openai_humaneval,test,69,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def search(lst):
    '''
    You are given a non-empty list of positive integers. Return the greatest integer that is greater than 
    zero, and has a frequency greater than or equal to the value of the integer itself. 
    The frequency of an integer is the number of times it appears in the list.
    If no such a value exist, return -1.
    Examples:
        search([4, 1, 2, 2, 3, 1]) == 2
        search([1, 2, 2, 3, 3, 3, 4, 4, 4]) == 3
        search([5, 5, 4, 4, 4]) == -1
    '''
    frequency = [0] * (max(lst) + 1)
    for num in lst:
        frequency[num] += 1

    max_frequency = -1
    for i in range(1, len(frequency)):
        if frequency[i] >= i:
            max_frequency = i

    return max_frequency",passed,0.000752210533333179,True,True,21.0,10.0,9.0,0.0,10.0,2.0,0.0,4.0,4.0,7.0,5.0,9.0,11.0,14.0,27.651484454403228,48.43204266092217,2.5714285714285716,124.53953827094274,6.918863237274596,0.016144014220307392,89.75849478959957
70,openai_humaneval,test,70,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def strange_sort_list(lst):
    '''
    Given list of integers, return list in strange order.
    Strange sorting, is when you start with the minimum value,
    then maximum of the remaining integers, then minimum and so on.

    Examples:
    strange_sort_list([1, 2, 3, 4]) == [1, 4, 2, 3]
    strange_sort_list([5, 5, 5, 5]) == [5, 5, 5, 5]
    strange_sort_list([]) == []
    '''
    result = []
    while lst:
        if not result or (lst[0] <= result[-1]):
            result.append(min(lst))
        else:
            result.append(max(lst))
        lst.remove(result[-1])
    return result",passed,0.00023658333333287374,True,True,19.0,10.0,9.0,0.0,9.0,1.0,0.0,4.0,4.0,6.0,5.0,7.0,10.0,12.0,23.509775004326936,39.863137138648355,2.3333333333333335,93.01398665684617,5.167443703158121,0.013287712379549451,92.08311342172307
71,openai_humaneval,test,71,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def triangle_area(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return the area of
    the triangle rounded to 2 decimal points if the three sides form a valid triangle. 
    Otherwise return -1
    Three sides make a valid triangle when the sum of any two sides is greater 
    than the third side.
    Example:
    triangle_area(3, 4, 5) == 6.00
    triangle_area(1, 2, 10) == -1
    '''
    sides = [a, b, c]
    sides.sort()
    if sides[0] + sides[1] <= sides[2]:
        return -1
    s = (sides[0] + sides[1] + sides[2]) / 2
    area = (s * (s - sides[0]) * (s - sides[1]) * (s - sides[2])) ** 0.5
    area = round(area, 2)
    return area",passed,0.00013301486666629595,True,True,19.0,10.0,9.0,0.0,10.0,0.0,0.0,2.0,7.0,22.0,13.0,25.0,29.0,38.0,117.75898006442377,184.60327781484776,3.977272727272727,734.2175822181445,40.7898656787858,0.06153442593828259,85.95858443022927
72,openai_humaneval,test,72,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def will_it_fly(q, w):
    '''
    Write a function that returns True if the object q will fly, and False otherwise.
    The object q will fly if it's balanced (it is a palindromic list) and the sum of its elements is less than or equal the maximum possible weight w.

    Example:
    will_it_fly([1, 2], 5) ➞ False 
    # 1+2 is less than the maximum possible weight, but it's unbalanced.

    will_it_fly([3, 2, 3], 1) ➞ False
    # it's balanced, but 3+2+3 is more than the maximum possible weight.

    will_it_fly([3, 2, 3], 9) ➞ True
    # 3+2+3 is less than the maximum possible weight, and it's balanced.

    will_it_fly([3], 5) ➞ True
    # 3 is less than the maximum possible weight, and it's balanced.
    '''
    if sum(q) > w:
        return False

    left, right = 0, len(q) - 1
    while left < right:
        if q[left]!= q[right]:
            return False
        left += 1
        right -= 1
    return True",passed,8.788413333320478e-05,True,True,28.0,11.0,10.0,0.0,13.0,5.0,0.0,4.0,5.0,8.0,6.0,12.0,13.0,18.0,35.60964047443681,66.60791492653966,3.75,249.77968097452373,13.876648943029096,0.022202638308846556,84.52090011044952
73,openai_humaneval,test,73,llama3_0_shot_finetuned_smaller_LR_2_epoch,"def smallest_change(arr):
    """"""
    Given an array arr of integers, find the minimum number of elements that
    need to be changed to make the array palindromic. A palindromic array is an array that
    is read the same backwards and forwards. In one change, you can change one element to any other element.

    For example:
    smallest_change([1,2,3,5,4,7,9,6]) == 4
    smallest_change([1, 2, 3, 4, 3, 2, 2]) == 1
    smallest_change([1, 2, 3, 2, 1]) == 0
    """"""
    arr = arr[:len(arr)//2 + len(arr)%2]
    return sum(1 for a, b in zip(arr, reversed(arr)) if a!= b)",failed: ,,False,True,13.0,5.0,3.0,0.0,9.0,1.0,0.0,3.0,4.0,7.0,4.0,8.0,11.0,12.0,27.651484454403228,41.51317942364757,2.2857142857142856,94.88726725405158,5.27151484744731,0.01383772647454919,60.37007533158324
